"tax_id","parent_id","rank","tax_name","root","below_root","superkingdom","below_superkingdom","below_below_superkingdom","phylum","below_phylum","below_below_phylum","subphylum","class","below_class","below_below_class","subclass","order","below_order","below_below_order","suborder","family","below_family","below_below_family","below_below_below_family","subfamily","tribe","genus","below_genus","subgenus","species_group","species_subgroup","below_species_subgroup","species","below_species","below_below_species","below_below_below_species","subspecies","below_subspecies","below_below_subspecies","below_below_below_subspecies"
"1734925","1747","subspecies","Propionibacterium acnes subsp. acnes","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1912216","","","","","","1747","","","","1734925","","",""
"1905725","1747","subspecies","Propionibacterium acnes subsp. defendens","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1912216","","","","","","1747","","","","1905725","","",""
"66712","1744","subspecies","Propionibacterium freudenreichii subsp. freudenreichii","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1743","","","","","","1744","","","","66712","","",""
"1752","1744","subspecies","Propionibacterium freudenreichii subsp. shermanii","1","131567","2","1783272","","201174","","","","1760","","","","85009","","","","31957","","","","","","1743","","","","","","1744","","","","1752","","",""
"86264","930166","subspecies","Pseudomonas brassicacearum subsp. brassicacearum","1","131567","2","","","1224","","","","1236","","","","72274","","","","135621","","","","","","286","","","","","","930166","","","","86264","","",""
"86192","587753","subspecies","Pseudomonas chlororaphis subsp. aurantiaca","1","131567","2","","","1224","","","","1236","","","","72274","","","","135621","","","","","","286","","","136842","","","587753","","","","86192","","",""
"59203","28901","subspecies","Salmonella enterica subsp. arizonae","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59203","","",""
"59204","28901","subspecies","Salmonella enterica subsp. diarizonae","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59204","","",""
"59201","28901","subspecies","Salmonella enterica subsp. enterica","1","131567","2","","","1224","","","","1236","","","","91347","","","","543","","","","","","590","","","","","","28901","","","","59201","","",""
"114197","971","subspecies","Selenomonas ruminantium subsp. lactilytica","1","131567","2","1783272","","1239","","","","909932","","","","909929","","","","1843491","","","","","","970","","","","","","971","","","","114197","","",""
"211759","615","subspecies","Serratia marcescens subsp. marcescens","1","131567","2","","","1224","","","","1236","","","","91347","","","","1903411","","","","","","613","","","","","","615","","","","211759","","",""
"46170","1280","subspecies","Staphylococcus aureus subsp. aureus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","90964","","","","","","1279","","","","","","1280","","","","46170","","",""
"72758","29388","subspecies","Staphylococcus capitis subsp. capitis","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","90964","","","","","","1279","","","","","","29388","","","","72758","","",""
"147448","1281","subspecies","Staphylococcus carnosus subsp. carnosus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","90964","","","","","","1279","","","","","","1281","","","","147448","","",""
"147452","29385","subspecies","Staphylococcus saprophyticus subsp. saprophyticus","1","131567","2","1783272","","1239","","","","91061","","","","1385","","","","90964","","","","","","1279","","","","","","29385","","","","147452","","",""
"1272910","1328","subspecies","Streptococcus anginosus subsp. whileyi","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1301","","","671232","","","1328","","","","1272910","","",""
"184250","76860","subspecies","Streptococcus constellatus subsp. pharyngis","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1301","","","671232","","","76860","","","","184250","","",""
"119602","1334","subspecies","Streptococcus dysgalactiae subsp. equisimilis","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1301","","","119603","","","1334","","","","119602","","",""
"148942","1336","subspecies","Streptococcus equi subsp. equi","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1301","","","119603","","","1336","","","","148942","","",""
"40041","1336","subspecies","Streptococcus equi subsp. zooepidemicus","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1301","","","119603","","","1336","","","","40041","","",""
"53354","315405","subspecies","Streptococcus gallolyticus subsp. gallolyticus","1","131567","2","1783272","","1239","","","","91061","","","","186826","","","","1300","","","","","","1301","","","","","","315405","","","","53354","","",""
